-27400001.000000,274000000.000000,2767400000.000000,0.000000
-79.500000,15.700000,109.900000,0.569710
-5.000000,0.040000,0.280000,1.000000
-6.000000,0.000000,0.490000,1.000000
-65.000000,12.800000,704.000000,0.049107
-3.000000,0.000000,0.060000,1.000000
-4.000000,0.050000,0.250000,1.000000
-3.000000,0.000000,0.100000,1.000000
0.000000,0.000000,0.050000,0.000000
-3.000000,0.020000,0.060000,1.000000
-1.015411,0.000017,0.010000,1.000000
-89.000000,0.000000,63.000000,1.000000
-3.000000,0.040000,0.280000,1.000000
-86.000000,1.305000,17.400000,1.000000
-181.000000,27.000000,5400.000000,0.013794
-3.000000,0.000000,0.200000,1.000000
-4.000000,0.050000,0.200000,1.000000
-6.000000,0.050000,0.200000,1.000000
-5.000000,0.040000,0.200000,1.000000
-6.000000,0.000000,0.350000,1.000000
-19.000000,1.080000,12.600000,1.000000
-1.000001,40.000000,101.000000,0.000000
-77.000000,760.000000,7676.000000,0.000000
-20.000000,760.000000,1919.000000,0.000000
-3461.000000,138400.000000,349460.000000,0.000000
-1.000192,40.000000,101.000000,0.000000
-8207.000000,328240.000000,828806.000000,0.000000
-1.400000,20.000000,101.000000,0.000000
-1.018200,20.000000,101.000000,0.000000
-1.000003,10.000000,101.000000,0.000000
