4800000.000000,816000000.000000,272000000.000000,1.000000
32.800000,48.050000,19.220000,1.000000
0.000000,0.120000,0.060000,1.000000
0.000000,0.000000,0.000000,1.000000
226.000000,92.000000,36.800000,1.000000
-1.000000,0.030000,0.000000,0.000000
4.000000,0.150000,0.050000,1.000000
-3.000000,0.150000,0.000000,0.000000
-1.000000,0.060000,0.000000,0.000000
-4.000000,0.120000,0.060000,0.000000
-0.002771,0.000002,0.000000,0.000000
0.000000,36.000000,0.000000,1.000000
-3.000000,0.210000,0.070000,0.000000
-3.500000,5.000000,1.500000,0.000000
15.000000,9.000000,2.250000,1.000000
0.000000,0.050000,0.000000,1.000000
1.000000,0.100000,0.050000,1.000000
1.000000,0.100000,0.050000,1.000000
4.000000,0.200000,0.050000,1.000000
0.000000,0.040000,0.000000,1.000000
0.000000,4.320000,1.080000,1.000000
0.000000,0.000033,0.000033,1.000000
15.000000,4320.000000,1080.000000,1.000000
5.000000,1160.000000,1160.000000,1.000000
69.000000,15560.000000,15560.000000,1.000000
0.000353,0.022960,0.022960,1.000000
1389.000000,464480.000000,464480.000000,1.000000
0.100000,10.000000,10.000000,1.000000
0.004800,0.528000,0.528000,1.000000
0.000001,0.000042,0.000042,1.000000
