4800000.000000,786000000.000000,262000000.000000,1.000000
-114.000000,92.550000,37.020000,0.000000
-2.000000,0.120000,0.060000,0.000000
0.000000,0.000000,0.000000,1.000000
-836.000000,426.000000,170.400000,0.000000
0.000000,0.020000,0.000000,1.000000
0.000000,0.150000,0.050000,1.000000
0.000000,0.060000,0.000000,1.000000
0.000000,0.060000,0.000000,1.000000
-2.000000,0.080000,0.040000,0.000000
0.000000,0.000002,0.000000,1.000000
0.000000,36.000000,0.000000,1.000000
-1.000000,0.150000,0.050000,0.000000
3.500000,5.000000,1.500000,1.000000
-15.000000,9.000000,2.250000,0.000000
0.000000,0.050000,0.000000,1.000000
-2.000000,0.140000,0.070000,0.000000
0.000000,0.100000,0.050000,1.000000
-4.000000,0.200000,0.050000,0.000000
2.000000,0.050000,0.000000,1.000000
-14.000000,3.600000,0.900000,0.000000
-0.000001,0.000065,0.000065,1.000000
-92.000000,7040.000000,1760.000000,1.000000
-27.000000,2000.000000,2000.000000,1.000000
437.000000,44000.000000,44000.000000,1.000000
-0.001469,0.067600,0.067600,1.000000
-9832.000000,719800.000000,719800.000000,1.000000
-0.300000,18.000000,18.000000,1.000000
-0.027000,0.910000,0.910000,1.000000
-0.000003,0.000073,0.000073,1.000000
