4800000.000000,786000000.000000,262000000.000000,1.000000
-107.400000,92.550000,37.020000,0.000000
-2.000000,0.120000,0.060000,0.000000
0.000000,0.000000,0.000000,1.000000
-797.000000,426.000000,170.400000,0.000000
0.000000,0.020000,0.000000,1.000000
0.000000,0.150000,0.050000,1.000000
0.000000,0.060000,0.000000,1.000000
-2.000000,0.060000,0.000000,0.000000
-2.000000,0.080000,0.040000,0.000000
0.000000,0.000002,0.000000,1.000000
0.000000,36.000000,0.000000,1.000000
-1.000000,0.150000,0.050000,0.000000
-8.000000,4.825000,1.447500,0.000000
2865.000000,1728.000000,432.000000,1.000000
-2.000000,0.050000,0.000000,0.000000
-2.000000,0.140000,0.070000,0.000000
0.000000,0.100000,0.050000,1.000000
-3.000000,0.200000,0.050000,0.000000
2.000000,0.050000,0.000000,1.000000
39.000000,12.960000,3.240000,1.000000
-0.000001,0.000065,0.000065,1.000000
-92.000000,7040.000000,1760.000000,1.000000
-28.000000,2000.000000,2000.000000,1.000000
-134.000000,26520.000000,26520.000000,1.000000
-0.001491,0.067600,0.067600,1.000000
-9710.000000,719800.000000,719800.000000,1.000000
-0.400000,18.000000,18.000000,1.000000
-0.027600,0.910000,0.910000,1.000000
-0.000004,0.000073,0.000073,1.000000
