-200000.000000,274000000.000000,2767400000.000000,0.000000
19.900000,19.220000,134.540000,0.000000
2.000000,0.060000,0.420000,0.000000
0.000000,0.000000,0.490000,0.000000
133.000000,36.800000,2024.000000,0.000000
0.000000,0.000000,0.060000,0.000000
0.000000,0.050000,0.250000,0.000000
0.000000,0.000000,0.100000,0.000000
1.000000,0.000000,0.100000,0.000000
0.000000,0.020000,0.060000,0.000000
0.000000,0.000000,0.000154,0.000000
0.000000,0.000000,63.000000,0.000000
0.000000,0.040000,0.280000,0.000000
9.500000,1.447500,19.300000,0.000000
-165.000000,27.000000,5400.000000,0.010771
1.000000,0.000000,0.250000,0.000000
0.000000,0.050000,0.200000,0.000000
0.000000,0.050000,0.200000,0.000000
1.000000,0.050000,0.250000,0.000000
-1.000000,0.000000,0.350000,1.000000
0.000000,1.080000,12.600000,0.000000
0.000000,0.000033,0.000083,0.000000
32.000000,1080.000000,10908.000000,0.000000
10.000000,1160.000000,2929.000000,0.000000
-3061.000000,138000.000000,348450.000000,0.000000
0.000384,0.022960,0.057974,0.000000
3442.000000,464480.000000,1172812.000000,0.000000
0.100000,10.000000,50.500000,0.000000
0.008300,0.528000,2.666400,0.000000
0.000001,0.000042,0.000423,0.000000
