-1000000.000000,224000000.000000,2262400000.000000,0.000000
121.800000,37.020000,259.140000,0.000000
0.000000,0.060000,0.420000,0.000000
0.000000,0.000000,0.490000,0.000000
894.000000,170.400000,9372.000000,0.000000
-1.000000,0.000000,0.090000,1.000000
4.000000,0.050000,0.250000,0.000000
-3.000000,0.000000,0.250000,1.000000
0.000000,0.000000,0.150000,0.000000
-2.000000,0.060000,0.180000,1.000000
-0.002771,0.000000,0.000182,1.000000
0.000000,0.000000,63.000000,0.000000
-2.000000,0.070000,0.490000,1.000000
-3.500000,1.500000,20.000000,0.000000
15.000000,2.250000,450.000000,0.000000
0.000000,0.000000,0.250000,0.000000
3.000000,0.070000,0.280000,0.000000
1.000000,0.050000,0.200000,0.000000
4.000000,0.050000,0.250000,0.000000
-1.000000,0.000000,0.280000,1.000000
-3.000000,1.080000,12.600000,0.000000
0.000001,0.000065,0.000164,0.000000
83.000000,1760.000000,17776.000000,0.000000
26.000000,2000.000000,5050.000000,0.000000
343.000000,26520.000000,66963.000000,0.000000
0.001469,0.067600,0.170690,0.000000
7772.000000,719800.000000,1817495.000000,0.000000
0.500000,18.000000,90.900000,0.000000
0.023900,0.910000,4.595500,0.000000
0.000004,0.000073,0.000733,0.000000
