0.000000,0.651252,0.942463,0.924848,0.924848,0.924848,0.936590
0.688434,0.000000,0.688434,0.701353,0.720140,0.720140,0.828170
0.711137,0.644207,0.000000,0.924848,0.943636,0.943636,0.872008
0.564356,0.612501,0.741667,0.000000,0.906062,0.906062,0.907234
0.564356,0.612501,0.671211,0.938937,0.000000,0.953030,0.907234
0.564356,0.612501,0.741667,0.938937,1.000000,0.000000,0.907234
0.620719,0.686479,0.727574,0.826212,0.826212,0.826212,0.000000
